id relation id
9898 0 21544
9899 0 19074
9899 0 14420
9899 0 13944
9899 0 12644
9900 0 12947
9900 0 13836
9900 0 15641
9900 0 12794
9901 0 12401
9901 0 16752
9902 0 12396
9902 0 13535
9902 0 15523
9902 0 12571
9902 0 13368
9904 0 21545
9905 0 12711
9905 0 15189
9905 0 13971
9907 0 15982
9907 0 16935
9907 0 18446
9907 0 19841
9908 0 14835
9908 0 14145
9908 0 14696
9908 0 19441
9909 0 21546
9910 0 14742
9910 0 13467
9910 0 14488
9911 0 13837
9911 0 14172
9911 0 16787
9911 0 16095
9911 0 13210
9914 0 16932
9914 0 17581
9915 0 20638
9915 0 13116
9915 0 16312
9916 0 13658
9917 0 21547
9917 0 19766
9918 0 17001
9918 0 15943
9918 0 15883
9918 0 16228
9918 0 15952
9919 0 21548
9919 0 15873
9919 0 15977
9919 0 15729
9920 0 21549
9921 0 21550
9921 0 15274
9922 0 15883
9922 0 16099
9923 0 19680
9923 0 15362
9923 0 16200
9924 0 13518
9924 0 13367
9925 0 14908
9925 0 14416
9925 0 12645
9925 0 18639
9925 0 19126
9926 0 15271
9926 0 15769
9926 0 16580
9926 0 17933
9926 0 13481
9927 0 21551
9928 0 15287
9928 0 17305
9928 0 15495
9928 0 12778
9928 0 21552
9929 0 15571
9929 0 17606
9929 0 13638
9929 0 21553
9930 0 14562
9930 0 14929
9930 0 12870
9930 0 13358
9930 0 12814
9931 0 18645
9931 0 13648
9931 0 15813
9932 0 14090
9932 0 13302
9932 0 14132
9932 0 14768
9933 0 19932
9935 0 12902
9935 0 13143
9935 0 13112
9935 0 12535
9935 0 19524
9936 0 16248
9936 0 15769
9936 0 16894
9936 0 17181
9936 0 18335
9937 0 13693
9937 0 20745
9937 0 13411
9937 0 13771
9938 0 20379
9938 0 13379
9938 0 21554
9938 0 16401
9938 0 12851
9939 0 17554
9939 0 21426
9939 0 17742
9939 0 21427
9939 0 21428
9940 0 13058
9940 0 19226
9940 0 14085
9940 0 13361
9940 0 13344
9941 0 15672
9941 0 15338
9941 0 15058
9941 0 17128
9941 0 18305
9942 0 21555
9943 0 13035
9943 0 12665
9944 0 12815
9944 0 13976
9944 0 12813
9944 0 17349
9945 0 13694
9945 0 14026
9946 0 14885
9947 0 17680
9947 0 15039
9947 0 17001
9947 0 15871
9947 0 13890
9948 0 15496
9948 0 16392
9948 0 12956
9948 0 14478
9948 0 12551
9949 0 21556
9949 0 15597
9949 0 21557
9950 0 12526
9951 0 16161
9951 0 13994
9951 0 16162
9952 0 12469
9952 0 18346
9953 0 14009
9953 0 13903
9953 0 16163
9953 0 15409
9954 0 21558
9955 0 13011
9955 0 17423
9955 0 18336
9955 0 13639
9955 0 15681
9956 0 15901
9956 0 17987
9956 0 13482
9956 0 14733
9956 0 19539
9957 0 13416
9957 0 13568
9957 0 14303
9957 0 13256
9957 0 13356
9958 0 12573
9958 0 21424
9958 0 19636
9958 0 14780
9959 0 15382
9961 0 13217
9961 0 16100
9961 0 15213
9961 0 12788
9961 0 15431
9962 0 13575
9962 0 13610
9962 0 15913
9963 0 14598
9963 0 14807
9963 0 13776
9963 0 18567
9963 0 14285
9964 0 16911
9964 0 15028
9964 0 18409
9964 0 16944
9964 0 15164
9965 0 15757
9965 0 16601
9965 0 13836
9965 0 12704
9966 0 12705
9966 0 13010
9966 0 14987
9966 0 14755
9966 0 14676
9967 0 20322
9967 0 13904
9967 0 16683
9968 0 14562
9968 0 15671
9968 0 14677
9968 0 13862
9968 0 12632
9969 0 12770
9969 0 14989
9969 0 21437
9969 0 18110
9970 0 21559
9970 0 13465
9970 0 13017
9971 0 13582
9971 0 13176
9971 0 13488
9971 0 21560
9971 0 16662
9973 0 21561
9973 0 14319
9974 0 21562
9975 0 21563
9976 0 20855
9976 0 18987
9976 0 17528
9976 0 17318
9976 0 20856
9977 0 12744
9977 0 13210
9977 0 18881
9977 0 15794
9977 0 13213
9978 0 21564
9979 0 13217
9979 0 16348
9979 0 16368
9979 0 17118
9979 0 21217
9980 0 16191
9980 0 15942
9980 0 18569
9980 0 21557
9980 0 14228
9981 0 15939
9982 0 16188
9982 0 15883
9982 0 17220
9982 0 17448
9982 0 13915
9983 0 15567
9983 0 21403
9983 0 15135
9984 0 16189
9984 0 17656
9984 0 15984
9984 0 16113
9985 0 17267
9985 0 18810
9985 0 16299
9985 0 18853
9986 0 21565
9987 0 18646
9987 0 18061
9987 0 16285
9987 0 14677
9988 0 21566
9988 0 15255
9989 0 21567
9989 0 20219
9990 0 13180
9990 0 13377
9990 0 13873
9990 0 14388
9991 0 21568
9992 0 19075
9992 0 14525
9992 0 17017
9992 0 14185
9993 0 21569
9993 0 18666
9994 0 17939
9995 0 18646
9995 0 18061
9995 0 16132
9996 0 21570
9997 0 21571
9997 0 14507
9997 0 17948
9997 0 16348
9998 0 21572
9998 0 13883
9999 0 21573
9999 0 16079
10000 0 15041
10000 0 20888
10000 0 15336
10000 0 15517
10001 0 13360
10001 0 20168
10002 0 21574
10003 0 21575
10004 0 14270
10005 0 21576
10006 0 21577
10007 0 21578
10008 0 15474
10008 0 17182
10008 0 13405
10008 0 20198
10008 0 19994
10009 0 21579
10009 0 21110
10009 0 16308
10009 0 20976
10010 0 16042
10010 0 21532
10010 0 13688
10011 0 13635
10011 0 17774
10011 0 21263
10011 0 21580
10012 0 21581
10013 0 12969
10013 0 14352
10013 0 15103
10013 0 21582
10014 0 21583
10015 0 16674
10015 0 19529
10015 0 19598
10016 0 21584
10016 0 18013
10016 0 18014
10017 0 21585
10017 0 14576
10017 0 15121
10018 0 16079
10018 0 16080
10019 0 21586
10019 0 21370
10020 0 13529
10020 0 12928
10021 0 14066
10021 0 13273
10021 0 14268
10021 0 12870
10021 0 14278
10022 0 15588
10022 0 21345
10023 0 21587
10023 0 16555
10024 0 15729
10024 0 18987
10024 0 19681
10024 0 15512
10024 0 16227
10025 0 20332
10025 0 20644
10025 0 16885
10025 0 18079
10025 0 20349
10026 0 21034
10027 0 21588
10028 0 17343
10028 0 16933
10028 0 15662
10028 0 15515
10028 0 20924
10029 0 15474
10029 0 13922
10029 0 13405
10029 0 20826
10030 0 14070
10030 0 15565
10030 0 15146
10030 0 19051
10030 0 16664
10031 0 12744
10031 0 13210
10031 0 15412
10031 0 21256
10032 0 20352
10032 0 16228
10032 0 13108
10032 0 15338
10032 0 13214
10034 0 15588
10034 0 21589
10035 0 14048
10035 0 15559
10035 0 13481
10035 0 18003
10036 0 19845
10036 0 15544
10037 0 21590
10037 0 18722
10037 0 16413
10037 0 17967
10037 0 13859
10038 0 14929
10038 0 12433
10038 0 18221
10038 0 16484
10039 0 13913
10039 0 16188
10039 0 17431
10039 0 15660
10040 0 21591
10040 0 16366
10040 0 16114
10040 0 21353
10041 0 15597
10041 0 17656
10041 0 15873
10041 0 16083
10041 0 17022
10042 0 14681
10042 0 14415
10042 0 12759
10042 0 15536
10043 0 21592
10045 0 17640
10045 0 16555
10045 0 15595
10045 0 18860
10045 0 21593
10046 0 21594
10047 0 20322
10047 0 19759
10047 0 21595
10047 0 16805
10048 0 18646
10048 0 16132
10048 0 18061
10048 0 20869
10049 0 17499
10049 0 21238
10049 0 19829
10049 0 19486
10050 0 13169
10050 0 18360
10050 0 13469
10050 0 16256
10051 0 13588
10051 0 16754
10051 0 18618
10052 0 13912
10052 0 13894
10052 0 15698
10052 0 17343
10052 0 15873
10053 0 21596
10054 0 21597
10054 0 21598
10054 0 19580
10056 0 21587
10056 0 16555
10056 0 15699
10056 0 16094
10056 0 16557
10057 0 21599
10057 0 19940
10058 0 13913
10058 0 16555
10058 0 16099
10058 0 16092
10058 0 17845
10059 0 21595
10059 0 15015
10060 0 21600
10061 0 16447
10061 0 18048
10061 0 19185
10062 0 21601
10062 0 21029
10062 0 21602
10063 0 21603
10064 0 21604
10064 0 17718
10065 0 21605
10066 0 21606
10066 0 13685
10067 0 13552
10067 0 13554
10067 0 17249
10067 0 14611
10067 0 12792
10068 0 19701
10069 0 12882
10069 0 13162
10069 0 14752
10069 0 20127
10070 0 15939
10070 0 13552
10070 0 13405
10070 0 21214
10071 0 21607
10071 0 15660
10071 0 18619
10072 0 21608
10072 0 20127
10073 0 20360
10073 0 21133
10073 0 16516
10073 0 19202
10074 0 13912
10074 0 14228
10074 0 15698
10074 0 17169
10074 0 16226
10075 0 15104
10075 0 12545
10075 0 19049
10076 0 15844
10076 0 12790
10076 0 21523
10076 0 20656
10076 0 17846
10077 0 12744
10077 0 13211
10077 0 17601
10077 0 14862
10077 0 17182
10078 0 15874
10079 0 17219
10079 0 16226
10079 0 15883
10079 0 16188
10079 0 16093
10080 0 17680
10080 0 17001
10080 0 13894
10080 0 15732
10081 0 18940
10081 0 18941
10081 0 18942
10081 0 19039
10081 0 21609
10082 0 17394
10082 0 13152
10082 0 14935
10082 0 19330
10083 0 21610
10083 0 21459
10083 0 20575
10084 0 21611
10084 0 21612
10084 0 21613
10085 0 18040
10085 0 19037
10085 0 20995
10085 0 12402
10086 0 21614
10087 0 15588
10087 0 21589
10088 0 16226
10088 0 20965
10088 0 15131
10088 0 20352
10088 0 17031
10089 0 21615
10089 0 20891
10090 0 14904
10090 0 18503
10091 0 21616
10091 0 20600
10092 0 21617
10093 0 15475
10093 0 14118
10093 0 14767
10094 0 21618
10094 0 21069
10095 0 21619
10095 0 21620
10095 0 16303
10095 0 21621
10095 0 21622
10096 0 15751
10096 0 18606
10096 0 20376
10096 0 20377
10097 0 17277
10097 0 16189
10097 0 15983
10097 0 15661
10097 0 15698
10098 0 15939
10098 0 13470
10098 0 12448
10098 0 13943
10098 0 13227
10099 0 15336
10099 0 18323
10099 0 15039
10099 0 15610
10100 0 18646
10100 0 16132
10100 0 18061
10101 0 21190
10101 0 13481
10101 0 13480
10101 0 19614
10102 0 16306
10102 0 15637
10102 0 19414
10102 0 14641
10102 0 21472
10103 0 16129
10103 0 18074
10104 0 21595
10104 0 18443
10105 0 21011
10106 0 13337
10106 0 16306
10106 0 17858
10107 0 15942
10107 0 18922
10107 0 15905
10107 0 19842
10107 0 17838
10108 0 13210
10108 0 13589
10108 0 13404
10108 0 17048
10109 0 21623
10109 0 21624
10109 0 21379
10110 0 18692
10110 0 13898
10110 0 14470
10110 0 18534
10110 0 17716
10111 0 21625
10112 0 14655
10113 0 21626
10113 0 14013
10113 0 21621
10113 0 21622
10113 0 21620
10114 0 21627
10114 0 13260
10114 0 21424
10114 0 16997
10115 0 16191
10115 0 18987
10115 0 17220
10115 0 17387
10115 0 20923
10116 0 16525
10116 0 13064
10116 0 12601
10116 0 18338
10117 0 21628
10117 0 21612
10117 0 19007
10118 0 21629
10118 0 19556
10119 0 12633
10119 0 13623
10119 0 21086
10119 0 12552
10119 0 13421
10120 0 21630
10120 0 17696
10121 0 20651
10121 0 15616
10121 0 16412
10121 0 15104
10122 0 21631
10122 0 19860
10122 0 14415
10122 0 12553
10122 0 18123
10123 0 20995
10123 0 16085
10124 0 18632
10124 0 13154
10124 0 21451
10125 0 13414
10125 0 13938
10125 0 13664
10126 0 13470
10126 0 16244
10126 0 16899
10126 0 18786
10127 0 12892
10127 0 16973
10127 0 19009
10127 0 13965
10127 0 18443
10128 0 13539
10128 0 14825
10128 0 13449
10128 0 13946
10128 0 13951
10129 0 21632
10130 0 21633
10131 0 21587
10131 0 16555
10131 0 15699
10131 0 16094
10131 0 19063
10132 0 18772
10132 0 17667
10133 0 16002
10133 0 15658
10133 0 13594
10133 0 16128
10133 0 16127
10134 0 19845
10134 0 20938
10134 0 15126
10134 0 18320
10134 0 15735
10135 0 18279
10135 0 13966
10135 0 18696
10135 0 19633
10136 0 15041
10136 0 14508
10136 0 16348
10137 0 14673
10137 0 12484
10137 0 13043
10137 0 15418
10137 0 17574
10138 0 15939
10138 0 16899
10138 0 20198
10139 0 12771
10139 0 15526
10139 0 16677
10139 0 18429
10139 0 21634
10140 0 21635
10140 0 20161
10141 0 13308
10141 0 15105
10141 0 21636
10141 0 21637
10142 0 16306
10142 0 21472
10142 0 14695
10142 0 15637
10142 0 14641
10143 0 21638
10144 0 21639
10144 0 21640
10145 0 17846
10145 0 20513
10145 0 19063
10145 0 17221
10145 0 16976
10146 0 17394
10146 0 13079
10146 0 15863
10147 0 14185
10148 0 21641
10148 0 18941
10148 0 18942
10148 0 19039
10148 0 21609
10149 0 15015
10149 0 20939
10149 0 19202
10150 0 15379
10150 0 16363
10150 0 18933
10151 0 19486
10151 0 19311
10152 0 18396
10152 0 17394
10152 0 16836
10153 0 21642
10153 0 21643
10153 0 21643
10154 0 16275
10154 0 21644
10154 0 19126
10154 0 17804
10155 0 15698
10155 0 13913
10156 0 21645
10156 0 12488
10156 0 19722
10156 0 15735
10157 0 15330
10157 0 13652
10157 0 15762
10157 0 15880
10157 0 15761
10158 0 16306
10158 0 13087
10158 0 14641
10158 0 21472
10158 0 19147
10159 0 13650
10159 0 17124
10159 0 15772
10160 0 21646
10160 0 12548
10160 0 16167
10160 0 18051
10161 0 15883
10161 0 16188
10161 0 15597
10161 0 17074
10161 0 15729
10162 0 20490
10163 0 15813
10163 0 15815
10163 0 13437
10163 0 15044
10163 0 20334
10164 0 13852
10164 0 13283
10164 0 13005
10164 0 12406
10164 0 13368
10165 0 13843
10165 0 13068
10165 0 17287
10165 0 18105
10166 0 12762
10166 0 14046
10167 0 15882
10167 0 16190
10168 0 18118
10168 0 15729
10168 0 17846
10168 0 16226
10168 0 16188
10169 0 12804
10169 0 12590
10169 0 13707
10169 0 13259
10169 0 14459
10170 0 14998
10170 0 13988
10170 0 13708
10171 0 15024
10171 0 13460
10171 0 13569
10171 0 15453
10172 0 14508
10172 0 21647
10172 0 17140
10172 0 15336
10174 0 21648
10176 0 18148
10176 0 19032
10176 0 15248
10176 0 21649
10176 0 12655
10177 0 14873
10177 0 15787
10178 0 13185
10178 0 15801
10178 0 12800
10178 0 19553
10178 0 18470
10179 0 14638
10179 0 12948
10179 0 14546
10179 0 13060
10179 0 16857
10180 0 18033
10180 0 21502
10180 0 21091
10180 0 19089
10181 0 20680
10181 0 16424
10181 0 12989
10181 0 15027
10181 0 19164
10182 0 12582
10182 0 14710
10183 0 15877
10183 0 15876
10183 0 13174
10183 0 15878
10184 0 15072
10184 0 15749
10184 0 15250
10184 0 15750
10184 0 15249
10185 0 13789
10186 0 13444
10186 0 14225
10186 0 13376
10186 0 15059
10186 0 18456
10187 0 12881
10187 0 16177
10187 0 14687
10187 0 18273
10187 0 14464
10188 0 13470
10188 0 13048
10188 0 16754
10189 0 21650
10189 0 15830
10190 0 13807
10190 0 13039
10190 0 17309
10190 0 14304
10191 0 13304
10191 0 12731
10191 0 16550
10191 0 12752
10191 0 13376
10192 0 14098
10192 0 21651
10192 0 21652
10192 0 18648
10192 0 14201
10193 0 14654
10193 0 21653
10193 0 20176
10194 0 14616
10194 0 13979
10195 0 12894
10195 0 12738
10195 0 17220
10195 0 13775
10195 0 13912
10196 0 21654
10197 0 14763
10197 0 15231
10197 0 15090
10197 0 15232
10197 0 13667
10198 0 15902
10198 0 18977
10198 0 16517
10198 0 16388
10199 0 13067
10199 0 13068
10199 0 13069
10199 0 14500
10199 0 13524
10200 0 16460
10200 0 16418
10200 0 17727
10200 0 16660
10201 0 13444
10201 0 12729
10201 0 12767
10201 0 20976
10201 0 14681
10202 0 13913
10202 0 15335
10202 0 15338
10202 0 17698
10203 0 14580
10203 0 15107
10203 0 14421
10203 0 19391
10203 0 20502
10204 0 12519
10204 0 14872
10204 0 17673
10204 0 18139
10205 0 12801
10205 0 15547
10205 0 13966
10205 0 14119
10205 0 12911
10206 0 15330
10206 0 13652
10206 0 17026
10206 0 15880
10206 0 15762
10207 0 17911
10207 0 20646
10207 0 17912
10207 0 21516
10208 0 15544
10208 0 19009
10208 0 14879
10208 0 12502
10209 0 14590
10209 0 17017
10210 0 12530
10210 0 21655
10210 0 16905
10211 0 13834
10211 0 13835
10211 0 16960
10212 0 14123
10212 0 14055
10212 0 21656
10212 0 13487
10212 0 16506
10213 0 19328
10213 0 19807
10213 0 18542
10214 0 14236
10214 0 18409
10214 0 12987
10214 0 13658
10214 0 19983
10215 0 16707
10215 0 12576
10215 0 15240
10216 0 12729
10216 0 13552
10216 0 13375
10216 0 13292
10216 0 13136
10217 0 14828
10217 0 13990
10217 0 13914
10217 0 13217
10217 0 15844
10218 0 13200
10218 0 14480
10218 0 15845
10218 0 14973
10218 0 18195
10219 0 16774
10219 0 14107
10219 0 13369
10220 0 15403
10220 0 15404
10220 0 15405
10220 0 15406
10221 0 13079
10221 0 17462
10221 0 20585
10222 0 12837
10222 0 13241
10222 0 17982
10222 0 14314
10222 0 12878
10223 0 15859
10223 0 15066
10223 0 19285
10223 0 20036
10223 0 13876
10224 0 16639
10224 0 17753
10224 0 13197
10224 0 15606
10224 0 20725
10225 0 14872
10225 0 17072
10226 0 21657
10226 0 19326
10226 0 19833
10227 0 13368
10227 0 20719
10227 0 20260
10227 0 18769
10227 0 18767
10229 0 13070
10229 0 19405
10229 0 14779
10229 0 13435
10230 0 21658
10230 0 16129
10230 0 16130
10231 0 12514
10231 0 15599
10231 0 21294
10231 0 18109
10231 0 18294
10232 0 14618
10232 0 15387
10232 0 15814
10233 0 12826
10233 0 13692
10233 0 20100
10233 0 21659
10234 0 12954
10234 0 15285
10234 0 21660
10234 0 19242
10235 0 13804
10235 0 14026
10235 0 17751
10236 0 14148
10236 0 12863
10236 0 14005
10236 0 12510
10236 0 21661
10237 0 13925
10237 0 16947
10237 0 14345
10237 0 18858
10238 0 14402
10238 0 12781
10238 0 20813
10238 0 15415
10239 0 16355
10239 0 12737
10239 0 15163
10239 0 12749
10239 0 18337
10240 0 20477
10240 0 15114
10240 0 20245
10241 0 17336
10241 0 17775
10241 0 14808
10241 0 15677
10241 0 13963
10243 0 13304
10243 0 12701
10243 0 13176
10243 0 13582
10243 0 13011
10244 0 16341
10244 0 17815
10244 0 17018
10244 0 19188
10244 0 14676
10245 0 13012
10245 0 15314
10245 0 13271
10245 0 13235
10245 0 15689
10246 0 21662
10247 0 16702
10247 0 15675
10247 0 12737
10247 0 16703
10247 0 13497
10248 0 12932
10248 0 12872
10248 0 12590
10248 0 13035
10248 0 13949
10249 0 16374
10249 0 16703
10249 0 13225
10249 0 18315
10249 0 21663
10250 0 13730
10250 0 12494
10250 0 13770
10250 0 13988
10250 0 14501
10251 0 14198
10251 0 12713
10251 0 13212
10251 0 18131
10252 0 20945
10252 0 20589
10252 0 18964
10252 0 14655
10252 0 18878
10253 0 12729
10253 0 13703
10253 0 13717
10253 0 15155
10253 0 18058
10254 0 13525
10255 0 20995
10255 0 12673
10255 0 18037
10255 0 18000
10256 0 21664
10257 0 21665
10257 0 14699
10257 0 15181
10257 0 20264
10258 0 15732
10258 0 16368
10258 0 16099
10258 0 13217
10259 0 14243
10259 0 13374
10259 0 14242
10260 0 21434
10260 0 14432
10260 0 21666
10261 0 18696
10261 0 15413
10261 0 15310
10261 0 17673
10261 0 17604
10262 0 14541
10262 0 14817
10262 0 12491
10262 0 14622
10263 0 13730
10263 0 13770
10263 0 13772
10263 0 17873
10263 0 13322
10264 0 13410
10264 0 21667
10264 0 14202
10264 0 21668
10265 0 14653
10265 0 15279
10265 0 14280
10265 0 13226
10265 0 18874
10266 0 14553
10266 0 15717
10266 0 13863
10267 0 13065
10267 0 12699
10267 0 18149
10267 0 21008
10268 0 14185
10268 0 19075
10268 0 16619
10269 0 18379
10269 0 14133
10269 0 13731
10269 0 12852
10270 0 21669
10271 0 21493
10271 0 21492
10271 0 17693
10271 0 13744
10271 0 21494
10272 0 15483
10272 0 12498
10273 0 19012
10273 0 14469
10273 0 12789
10273 0 13894
10273 0 17118
10274 0 13117
10274 0 13445
10274 0 12743
10274 0 13121
10274 0 14014
10275 0 21670
10276 0 21671
10277 0 12812
10277 0 18418
10277 0 18417
10277 0 17065
10277 0 19222
10278 0 14073
10278 0 13602
10278 0 15116
10278 0 16424
10278 0 14187
10279 0 13039
10279 0 14026
10279 0 17266
10279 0 12535
10279 0 13392
10280 0 19557
10280 0 17204
10281 0 21672
10282 0 13340
10282 0 17941
10282 0 12583
10282 0 12557
10283 0 15006
10283 0 18400
10283 0 16048
10283 0 13821
10283 0 16047
10284 0 21673
10285 0 18409
10285 0 21105
10286 0 17274
10286 0 16866
10286 0 17318
10286 0 14228
10286 0 16933
10287 0 13352
10287 0 14254
10287 0 14932
10287 0 16461
10288 0 15621
10288 0 15620
10288 0 15681
10288 0 18979
10288 0 13049
10289 0 15594
10289 0 16347
10289 0 13913
10289 0 15596
10289 0 15595
10290 0 15766
10290 0 21301
10290 0 17321
10290 0 19754
10291 0 12870
10291 0 12464
10291 0 13439
10291 0 13231
10291 0 12873
10292 0 16075
10292 0 12908
10292 0 13302
10292 0 19778
10292 0 20758
10293 0 12521
10293 0 21042
10293 0 15791
10294 0 14553
10294 0 14376
10294 0 13381
10294 0 13439
10294 0 14562
10295 0 12782
10295 0 12572
10296 0 13153
10296 0 16042
10296 0 13080
10296 0 14966
10296 0 13687
10297 0 15403
10297 0 15404
10297 0 15405
10297 0 15406
10297 0 13437
10298 0 13146
10298 0 12761
10298 0 12973
10299 0 15998
10300 0 14053
10300 0 14052
10300 0 17058
10300 0 15971
10300 0 18582
10301 0 13363
10301 0 14660
10301 0 17868
10301 0 15330
10301 0 12838
10302 0 12792
10302 0 19426
10302 0 13839
10303 0 16177
10303 0 19109
10303 0 18240
10303 0 18241
10304 0 16508
10304 0 15629
10304 0 17545
10304 0 19722
10305 0 14665
10305 0 17064
10305 0 13328
10305 0 12538
10305 0 15297
10306 0 16201
10306 0 18290
10306 0 12760
10306 0 16202
10306 0 13931
10307 0 19556
10307 0 21566
10308 0 15980
10308 0 13554
10310 0 13283
10310 0 15461
10310 0 12755
10310 0 12815
10310 0 20854
10311 0 13439
10311 0 13241
10311 0 13928
10311 0 15248
10311 0 14368
10312 0 13680
10312 0 19732
10313 0 16075
10313 0 13721
10313 0 13609
10313 0 12590
10314 0 19606
10314 0 13523
10314 0 13850
10314 0 13460
10314 0 15422
10315 0 21674
10315 0 20833
10315 0 19741
10315 0 21675
10316 0 14354
10316 0 12401
10316 0 18638
10316 0 21078
10316 0 13179
10317 0 16075
10317 0 14118
10317 0 16817
10317 0 15483
10317 0 14571
10318 0 21676
10319 0 13275
10319 0 15165
10319 0 16018
10319 0 15119
10320 0 21062
10320 0 16947
10320 0 21063
10320 0 13577
10320 0 20526
10321 0 13352
10321 0 13470
10321 0 17433
10321 0 13010
10321 0 17601
10322 0 12826
10322 0 13469
10322 0 13926
10323 0 15378
10323 0 13051
10323 0 12831
10323 0 18058
10323 0 13469
10324 0 13581
10324 0 13602
10324 0 15271
10324 0 19763
10324 0 12947
10325 0 14413
10325 0 13812
10325 0 14532
10325 0 15366
10325 0 16658
10326 0 19041
10326 0 12674
10326 0 15331
10326 0 18193
10326 0 18704
10327 0 13127
10327 0 13291
10327 0 13932
10328 0 15079
10328 0 12702
10328 0 13168
10328 0 15228
10328 0 12769
10329 0 12585
10329 0 15472
10329 0 15396
10330 0 14553
10330 0 18584
10330 0 19369
10331 0 16641
10331 0 16639
10331 0 16640
10331 0 15466
10331 0 14819
10332 0 12742
10332 0 13388
10332 0 19015
10332 0 13413
10332 0 14686
10333 0 15272
10333 0 15160
10334 0 13304
10334 0 14225
10334 0 21163
10334 0 17601
10334 0 15727
10335 0 12746
10335 0 12893
10335 0 20189
10336 0 12401
10336 0 14372
10336 0 13910
10336 0 12421
10337 0 12490
10337 0 12576
10337 0 13653
10337 0 12855
10337 0 20361
10338 0 13010
10338 0 13718
10338 0 15644
10338 0 21190
10338 0 20963
10339 0 16188
10339 0 15515
10339 0 16294
10339 0 15778
10339 0 16295
10340 0 13513
10340 0 20224
10341 0 12685
10341 0 15211
10341 0 16008
10341 0 13949
10341 0 13959
10342 0 13535
10342 0 14119
10342 0 16680
10343 0 13011
10343 0 18336
10343 0 16900
10343 0 13531
10343 0 13921
10344 0 13306
10344 0 14649
10344 0 21677
10344 0 20158
10345 0 16578
10345 0 14849
10345 0 20607
10346 0 12853
10346 0 12854
10346 0 12855
10346 0 17269
10346 0 16015
10347 0 12521
10347 0 12394
10347 0 21102
10347 0 14763
10347 0 14929
10348 0 12713
10348 0 13552
10348 0 13352
10348 0 13292
10348 0 13553
10349 0 12975
10349 0 15233
10349 0 14989
10349 0 12701
10350 0 13426
10350 0 13664
10350 0 19816
10351 0 15769
10351 0 15059
10351 0 12751
10351 0 13703
10351 0 13679
10352 0 13381
10352 0 12557
10352 0 13273
10352 0 12524
10352 0 14801
10353 0 13582
10353 0 14636
10353 0 13848
10353 0 20229
10353 0 21678
10354 0 14324
10354 0 14756
10354 0 12869
10354 0 17813
10354 0 13813
10355 0 18575
10355 0 21679
10355 0 15743
10355 0 19990
10356 0 12753
10356 0 13783
10356 0 14303
10356 0 13421
10357 0 17731
10357 0 12470
10358 0 19200
10359 0 18027
10359 0 16933
10359 0 21278
10359 0 16866
10360 0 13186
10360 0 15801
10360 0 13185
10360 0 20190
10360 0 15796
10361 0 12827
10361 0 15488
10361 0 14552
10361 0 16948
10362 0 13470
10362 0 15201
10362 0 16579
10362 0 14733
10362 0 16899
10363 0 21680
10364 0 15102
10365 0 18718
10365 0 15440
10365 0 17937
10365 0 14475
10366 0 12782
10366 0 14531
10366 0 18581
10367 0 16227
10367 0 16226
10367 0 18341
10367 0 18733
10367 0 17945
10368 0 13022
10368 0 13741
10368 0 15179
10368 0 17687
10368 0 15714
10369 0 18624
10369 0 19209
10369 0 20172
10370 0 15477
10370 0 20745
10370 0 13133
10370 0 13813
10370 0 14850
10371 0 20776
10371 0 14110
10371 0 13254
10372 0 13117
10372 0 14225
10372 0 14412
10372 0 15155
10373 0 21681
10373 0 18488
10373 0 20716
10373 0 18837
10374 0 15634
10374 0 16861
10374 0 15635
10374 0 17831
10375 0 21682
10376 0 14346
10376 0 17046
10376 0 14265
10376 0 20890
10376 0 12979
10377 0 21683
10378 0 21684
10378 0 20688
10378 0 12502
10378 0 15194
10379 0 16034
10379 0 13144
10379 0 14817
10379 0 16708
10379 0 13087
10380 0 12549
10380 0 13460
10380 0 12522
10380 0 12756
10380 0 12410
10381 0 12665
10381 0 14763
10381 0 13625
10381 0 21685
10382 0 12931
10382 0 13352
10382 0 14415
10382 0 20039
10382 0 18054
10383 0 17583
10383 0 13357
10383 0 15185
10384 0 13381
10384 0 13557
10384 0 15724
10384 0 16706
10384 0 14554
10385 0 16925
10385 0 16926
10385 0 16927
10385 0 16928
10386 0 15163
10386 0 15164
10386 0 14807
10386 0 13496
10386 0 15014
10387 0 14048
10387 0 17112
10387 0 18825
10387 0 13053
10388 0 21686
10389 0 21134
10389 0 15116
10390 0 13809
10390 0 13211
10390 0 13010
10391 0 13853
10391 0 14659
10391 0 12992
10391 0 14651
10391 0 18573
10392 0 19180
10392 0 14704
10392 0 17669
10392 0 15098
10392 0 18926
10393 0 21687
10393 0 21688
10393 0 21689
10393 0 21690
10394 0 14715
10394 0 15995
10394 0 13382
10394 0 13968
10394 0 19222
10395 0 13176
10395 0 13836
10395 0 13678
10395 0 13169
10395 0 13677
10396 0 16540
10397 0 21151
10397 0 18090
10397 0 18091
10398 0 20093
10398 0 14520
10398 0 13595
10398 0 19338
10399 0 13413
10399 0 13011
10399 0 12831
10399 0 13589
10399 0 13446
10401 0 13200
10401 0 16221
10401 0 14551
10401 0 21691
10402 0 18148
10402 0 19032
10402 0 15248
10402 0 21649
10402 0 12655
10403 0 15012
10404 0 13168
10404 0 16364
10404 0 18113
10404 0 13602
10405 0 13416
10405 0 13787
10405 0 12662
10405 0 13558
10405 0 19733
10406 0 12930
10406 0 18614
10406 0 21679
10407 0 15347
10407 0 15351
